stop_id,stop_name,stop_lat,stop_lon
706,Bidi Kamgar Vasahat,18.55337,73.88257
707,Netaji High School,18.55189,73.88958000000001
33475,Manikchand Dhariwal Sinhagad College,18.490129999999997,73.79125
33476,Mukainagar,18.44421,73.78329000000001
709,Yerwada Gaon,18.54523,73.88682
33477,Ramnagar Pimplegurav,18.58887,73.8128
33478,Ruby Hall,18.53315,73.87808000000001
33479,Vithai Warehouse,18.56242,73.98759
712,Bhosari,18.62305,73.85115
33480,Lakshminagar Handewadi Road,18.45514,73.93204
33481,Maan,18.5766,73.71173
33482,Ksb Chowk,18.64961,73.80923
715,Durvankur Lawns,18.62588,73.86234
33483,Sadgurunagar,18.63364,73.84971999999999
717,Magazine,18.6323,73.87335999999999
33485,Vadgaonmawal Phata,18.72837,73.65464
33486,Potoba Mandir,18.74072,73.63747
33487,Punawale Phata,18.6391,73.75016
720,Bombay Garage,18.51309,73.88003
33488,Devachi Uruli  Phata,18.45992,73.96509
33489,Bedekar Ganpati Mandir,18.51146,73.81741
33490,Chhajed Petrol Pump,18.57307,73.83465
723,Mira Society,18.50164,73.87061
33491,Khadakwadi Phata,18.418,73.71668000000001
33492,Chaitanya Vidyalay,18.46864,73.88904000000001
33493,Kasar Amboli,18.51362,73.66394
33494,Insurance Company,18.56618,73.77115
33496,Nehrunagar Corner,18.629379999999998,73.81944
729,Charoli Gaon,18.65403,73.90919
33497,Ramyanagari,18.46722,73.93368000000001
33498,Vataremala,18.524420000000003,73.90634
730,Dabhade Vasti,18.657239999999998,73.89859
33501,Kalubai Mandir Warve,18.291339999999998,73.87267
733,Tapkir nagar,18.65975,73.89546
33502,Sutarwadi Pashan,18.53899,73.78092
734,Kothrud Terminal,18.5068,73.79554
33503,Talegaon Khind,18.7139,73.67666
33504,Kondhwa Hospital,18.439,73.89549
736,Bharati Nagar,18.508010000000002,73.79706
33506,Symbiosis College,18.52238,73.82925999999999
33507,Shindevasti Mundhwa,18.53107,73.94034
33508,Paud Phata,18.5062,73.82605
33509,Mahila Mandal,18.49871,73.8502
33510,Mohol Vidyalay,18.59887,73.60262
33512,Optonica Company,18.61561,73.84642
33513,Kudje Shala,18.42776,73.7407
33514,Jyotibanagar,18.68262,73.78832
33515,Akurdi Chowk,18.65072,73.78505
33516,Alandi Phata,18.73154,73.85615
33517,Sinhgad Hotel,18.406270000000003,73.76819
33518,Subhanshah Darga,18.5128,73.85961999999999
33519,Ramanbaug Shala,18.51674,73.84997
33520,Suskhind Phata Sus Road,18.5475,73.77355
33521,Central Restaurant,18.68749,73.71991
33522,Vadkinala,18.431420000000003,73.97983
33523,Kalpataru Society Pimplegurav,18.60211,73.81723000000001
33526,Devachi Uruli  Phata,18.45958,73.96529
33527,Abhuyuday Bank,18.5647,73.78336
33529,Akurdi Chowk,18.651889999999998,73.78371
33531,Aswee Trading Company,18.43468,73.86838
33534,Chandkhed,18.6478,73.65059000000001
33535,Dairy Farm,18.620620000000002,73.76076
33536,Kannda Lasun Sanshodhan Kendra,18.8461,73.88292
33537,Navsahayadri,18.49578,73.82812
33539,Sakalnagar,18.5465,73.81914
772,Bharati Nagar,18.50775,73.79696
33541,Shell Petrol Pump,18.50102,73.72663
33542,Triveninagar,18.67168,73.78657
33543,Kacharevasti,18.53349,73.92066
33545,Saswad Road Corner,18.46521,73.9622
33546,Daulatnagar Mumbai Pune Bypass,18.47429,73.80976
33547,Naigaon Phata,18.48849,74.07043
33548,Pimprigaon,18.61196,73.80445999999999
33549,Raikar vasti,18.453429999999997,73.81151
33550,Sakal Office Vadaki,18.42475,73.98238
33551,Tapkir Bungalow,18.65984,73.89522
33553,Kalyani Forge Mudhwa,18.52889,73.90913
33554,Ganganagar Pradhikaran,18.64725,73.77651999999999
33555,Ghorpadi Shala,18.528170000000003,73.9003
33556,Nakhatevasti,18.60491,73.78659
33558,Annasaheb Magar Vidyalay,18.52564,73.99031
33559,Chaudhari Dhaba,18.67439,73.84895
33560,Grand Hotel,18.36419,73.85373
33561,Peth,18.34733,73.75752
33562,Karnatak Highschool,18.50167,73.82711
33563,Kudalwadi,18.67268,73.8159
33564,Telco Hostel,18.64416,73.81886999999999
33565,Panyachi Taki Undri,18.44973,73.91071
798,Mukai chowk,18.66023,73.73154
799,Mukai Chowk,18.66018,73.73141
33568,Rama Krushi Rasayan Karkhana,18.48894,74.03101
33570,Tapkirnagar Kalewadi,18.612460000000002,73.78432
804,Ravet Chowk,18.64436,73.74446
33572,Kanda Engineering Company,18.524070000000002,73.67018
33573,Mordari Phata,18.3441,73.77134000000001
806,Ravet Chowk,18.64474,73.74415
33574,Bombay Garage,18.51311,73.87987
33575,Ma Na Pa  Nava pul,18.52405,73.85399
33578,Yamunanagar Corner,18.66415,73.78656
811,Punawale Corner,18.63764,73.75036999999999
812,Aundh Hospital,18.57687,73.80303
33581,Deshpande Farm,18.52777,73.57468
813,Punawale Corner,18.638370000000002,73.75035
814,Aundh Hospital,18.57688,73.80327
33582,Gulabnagar,18.46549,73.85484
33583,Shindevasti Susgaon,18.55341,73.72667
33585,HRA Reliance,18.52816,73.77749
33586,Khadki Station,18.56174,73.84053
33587,Poultry Farm Sangrun,18.40444,73.68222
821,Dairy Farm,18.62131,73.76033000000001
33589,Ghotawadegaon,18.54897,73.66223000000001
823,Dairy Farm,18.621389999999998,73.76035999999999
33591,Vitthalwadi Jakat Naka,18.49059,73.83261
33592,Mile Dagad Kramank 21 Pirangutghat,18.50444,73.70734
825,Dange Chowk,18.61453,73.76604
33594,Mahatma gandhi School,18.3967,73.7282
33595,Dalvivasti,18.25891,73.88556
828,Jagtap Dairy,18.593510000000002,73.78442
33596,Kuruli Phata,18.715339999999998,73.84835
829,Laxman Nagar,18.61149,73.76853
33597,Mundhwagaon Corner,18.53363,73.93013
830,Shivraj Nagar,18.599510000000002,73.78045999999999
33598,Somatne Phata,18.70356,73.68708000000001
831,16 Number,18.607670000000002,73.77203
33599,Lavlegaon,18.5274,73.70336
832,Shivrajnagar,18.59962,73.78053
833,16 Number,18.60773,73.77195
835,Kalewadi Phata,18.60445,73.7759
33604,Chinchwad Station,18.64,73.79423
33606,Prayagdham Ashram,18.50374,74.11766999999999
33607,Rambaug,18.49652,73.97010999999999
840,Ravet Pumping Station,18.64325,73.74976
33608,Kusgaon Jilha Parishad Shala,18.33355,73.82361999999999
842,Bhondve Vasti,18.65288,73.73787
33610,Yelwadi,18.73376,73.75742
843,Bhondve Vasti,18.653489999999998,73.73748
33611,DSK Vishwa,18.44308,73.79881999999999
844,Range Hills Corner,18.53749,73.83504
33614,Kalyaninagar Pul,18.53905,73.90382
33615,Kateshwarwadi Phata,18.73582,73.705
33618,Mehandale Garage,18.5046,73.83135
851,Jagtap Dairy,18.593329999999998,73.78437
33619,Kawadenagar,18.5174,73.90677
852,Kalewadi Phata,18.60435,73.77617
33620,Navin Highway,18.480710000000002,73.80368
33621,Rangehills Corner,18.53876,73.83354
853,Tathawade,18.62915,73.7538
854,Wakad Phata,18.58773,73.78941
33622,Cores Company,18.75904,73.82135
33625,Yerwada Post Office,18.55825,73.89132
859,Simla Office/Shivaji Nagar,18.53078,73.84798
33627,Vitbhatti Shivtarwadi,18.344910000000002,73.76909
860,Engineering College,18.52958,73.8586
33628,Kanbe Phata,18.70045,73.78829
861,Tathawade,18.62927,73.75391
33629,Chaufula,18.49791,74.0737
862,Dange Chowk,18.61466,73.76597
863,Wakad Phata,18.58784,73.78935
33633,Kachara Depot Devachi Urali,18.466479999999997,73.95644
33634,Kalyani Forge,18.716929999999998,73.84924000000001
33635,Dehu Phata,18.671310000000002,73.89177
33637,Khanapur,18.39931,73.73284
871,Laxman Nagar,18.61129,73.76856
33639,Pune Vidhyapeeth Gate,18.53876,73.83355
33641,Gaikwadvasti Nasik Road,18.70806,73.84844
33642,Canal,18.49742,73.93324
33643,Bhosalevasti Uruli Kanchan,18.487679999999997,74.11617
33644,Ambedkar Vasahat,18.66643,73.77504
880,Pawar Vasti,18.624979999999997,73.75747
33648,Chinchwad Station,18.63983,73.79398
33651,Gandhinagar,18.629179999999998,73.80819
33654,Pratiknagar,18.5083,73.81044
33655,Mahila Mandal,18.49841,73.85005
33656,Shikshaknagar,18.50974,73.80345
33657,Suyash Mangal Karyalay,18.67321,73.90961999999999
33658,Pawarvasti Chikhali,18.66587,73.81469
33659,Loyala Highschool,18.5415,73.82366999999999
33661,Dhanoragao,18.66751,73.92538
894,Pawar vasti,18.62486,73.75737
33663,Hadapsar Gadital,18.50049,73.93852
33664,Nhavi Sandas,18.60559,74.15563
33666,Shane Paradise socity,18.512220000000003,73.81708
33667,Shubham Mangal Karyalay,18.59593,73.9314
33668,Magar College,18.50338,73.95401
33671,Rupeenagar,18.67745,73.78242
33672,Shreekrushna Mandir,18.58801,73.81653
33674,Fursungi,18.473689999999998,73.97508
33675,Amrai,18.421120000000002,73.73003
33676,Bhagwatvasti,18.506970000000003,73.76856
33677,Krushna Mandir Suncity,18.4749,73.81511
33679,Poultry Farm Deccan,18.73548,73.64508000000001
33680,Ramnagar Bopkhel,18.587529999999997,73.85876
33682,NDA Hospital,18.45774,73.75561
33684,Kolhewadi,18.44472,73.78528
33686,Ammunition Factory Road,18.56482,73.85051
33689,Dattakrupa Mangal Karyalay,18.54406,73.67466999999999
33691,Marado Company,18.53859,73.80761
33692,Fatimanagar,18.50624,73.90100000000001
33694,Judson Highschool,18.685,73.72588
33696,Jakat Naka Mohammadwadi,18.49836,73.93336
33697,Vishwakarma,18.54328,73.7868
930,Sangvi Phata,18.57265,73.80717
33698,Poultry Farm Saurabh,18.41319,73.67311
931,Sangvi Phata,18.5725,73.8074
33699,Bhairavnath Mandir Chande,18.55644,73.70861
33700,Ramdas Maral,18.45735,73.89081999999999
933,Rakshak Chowk,18.58116,73.79858
934,Rakshak Chowk,18.58108,73.79885
33702,Tadiwala Road,18.53025,73.87487
33703,M 23,18.55796,73.8956
33704,Farshi Karkhana,18.53119,73.91433
33705,Juna Motor Stand,18.50919,73.87264
33706,PC Pole Company,18.63878,74.05447
33707,Balewadigaon,18.57624,73.77983
33708,Limb Center,18.504,73.88766
33709,Netajinagar,18.48808,73.89281
33710,Shahu Colony,18.4871,73.81879
33711,Pimpri Sandas,18.608929999999997,74.13185
33715,Mahaveer Company,18.26969,73.88023000000001
948,Dnyaneshwar Society,18.48457,73.84965
33719,Power House Khadki,18.564729999999997,73.85073
33720,Sangvi Phata,18.57315,73.80691999999999
33722,Dislevasti,18.60428,73.72888
33724,Kalewadi Pump,18.66789,73.8902
33726,Vykentesh Colony,18.48741,73.82415999999999
33727,Nehrunagar Corner,18.6303,73.81979
33729,Poultry Farm Trimurti,18.40939,73.67621
33730,Police Vasahat Gokhalenager,18.52348,73.82519
33731,Godown Katraj Kondhwa Road,18.45374,73.88757
33732,Mandharevasti,18.39915,73.76848000000001
33733,Pashan Tale,18.5364,73.78098
33734,Poultry Farm Venkteshwara,18.40669,73.75635
966,Laxmi Narayan,18.496489999999998,73.85823
33737,Chaitanya Sabhagruh,18.634510000000002,73.77892
33738,Diamond  Miter Company,18.53388,73.92381
33739,Laxminagar Corner,18.492279999999997,73.84987
33740,Lonkarvasti,18.446089999999998,73.89319
33741,Lucky Farm,18.403370000000002,73.69068
33743,Pulachiwadi,18.32395,73.85489
976,Hirabaug,18.50447,73.85479000000001
33744,Muncipal Dawakhana,18.5294,73.83285
33745,UP Hotel,18.54676,73.87404000000001
977,Hirabaug,18.50442,73.85478
33746,Bhairavnath Mandir Chande,18.55636,73.70865
33748,Chikhali,18.68356,73.81434
33749,Janakbaba Darga,18.56435,73.94287
33751,Vadgaon Sheri Phata,18.5589,73.91189
33752,ARDE Colony,18.53353,73.79375999999999
33753,Lodha Hospital,18.483929999999997,73.8009
33755,Pashan Naka Bus Stand,18.53804,73.79736
33756,Devi Link,18.62811,73.79661999999999
33757,Dhayareshwar Industries,18.4538,73.82041
33759,Sai Chowk Navisangvi,18.57848,73.81586999999999
33760,Manikbaug,18.47327,73.82169
33761,Moze Vidyalay Alandi Road,18.63791,73.87474
33762,Hinjawadi Jakat Naka Mumbai Road,18.591279999999998,73.75759000000001
33763,Kalas,18.5799,73.87621
33764,Shivtejnagar Chowk,18.6626,73.80805
33766,Insurance Company,18.56622,73.77116
33767,Appughar Corner,18.66151,73.76563
33769,Kundan Hotel,18.6256,73.80538
33770,Farm House Mulkhed,18.53849,73.68491
33771,Shelkevasti,18.65935,73.72792
33772,Chutkevasti,18.50115,73.74443000000001
33775,Pimpri Court,18.63731,73.80471
33776,Karan Greens,18.492729999999998,73.78873
33777,Santoshi Mata Mandir Alandi,18.67649,73.90241999999999
33778,Vitthal Mandir Mhasolkar,18.63325,73.81236
33779,Bakwoulf Colony,18.62969,73.79381
33780,Bank Of India Dehuroad,18.6781,73.73594
33781,Bhandarkar Institute,18.51988,73.83039000000001
33782,Ghata Khali,18.82453,73.87567
33783,Shindewadi Satara Road,18.37621,73.85545
33784,Shitolevasti Lavle,18.541520000000002,73.71231999999999
33785,Yewalewadi,18.43619,73.89653
33786,Vastu Udyog,18.63312,73.81464
33787,Jilha Parishad Shala,18.347179999999998,73.79279
33788,MSB Pumping Station,18.53312,73.7934
1021,Pune Station,18.526989999999998,73.87281
33789,Shiwne,18.47025,73.78817
33790,Ghodyachi Paga,18.47239,73.77053000000001
33791,Holkarwadi,18.438,73.93921
33792,Garden City,18.677979999999998,73.74710999999999
33794,Ovhalvasti,18.34433,73.8483
33797,Godown Katraj Kondhwa Road,18.453770000000002,73.88638
33798,Warje,18.48002,73.80483000000001
33799,Sai Corner,18.592129999999997,73.89208
1032,Walhekarwadi Corner,18.63053,73.77729000000001
1034,Chaphekar Chowk,18.62983,73.7803
33802,Spine Road Chowk,18.66749,73.79722
33804,Power House Ghotawade,18.52773,73.66948000000001
33805,Godambevasti,18.53845,73.68509
1038,Shahu Chowk,18.50962,73.85812
33806,Lagadmala,18.45896,73.80929
33807,Tapkirnagar Charholi,18.659860000000002,73.89532
33808,Theur Factory,18.525270000000003,74.0439
33810,Kalashankar,18.519379999999998,73.90653
33811,Vijaynagar,18.61841,73.79201
33813,Vaddhara Bandhara,18.46556,73.91659
33814,Jadhavwadi Phata Chikhali,18.6797,73.81936
33815,Shubham Mangal Karyalay,18.59595,73.93129
1048,Kumbhar Wada,18.52457,73.85868
33817,Joona Hinjawadi Jakat Naka,18.59095,73.74679
33818,Shitolevasti Lavle,18.54137,73.71218
33819,Velu Phata,18.37021,73.8539
33820,Jamadarvasti,18.61095,74.12613
33821,Bhau Patil Chowk,18.56606,73.83140999999999
33822,Tendulkarvasti,18.48854,74.06376999999999
33824,P And T Colony,18.4959,73.86927
33825,Vadgaon Budruk Phata,18.46715,73.81954
33826,Kanifnath Society,18.49529,73.93273
33828,Agam Mandir Paytha,18.44866,73.85321
33832,Maruti Mandir Sambhajinagar,18.66479,73.79892
33833,Patilnagar,18.68735,73.8074
33834,Nigde Phata,18.38776,73.69353000000001
33835,Neeta Park,18.54579,73.88803
33838,Someshwarwadi Phata,18.55076,73.80553
1071,Gadital,18.52712,73.86443
33839,Sonal Hall,18.51045,73.83496
33840,Sadu Nanavasti,18.50666,73.93991
33841,Warpe Farm,18.433729999999997,73.64864
33842,Phulgaon,18.65735,74.01187
1075,Nehru stadium,18.50068,73.85761
33843,Bahuligaon,18.4306,73.65799
1076,Shaniwar Wada,18.51988,73.85623000000001
1078,Mitramandal Sabhagraha,18.497220000000002,73.85443000000001
33846,Gorhe Bk,18.4214,73.75684
33847,Vadgaon BK Phata,18.4671,73.81823
33848,Dr Sayyad Dawakhana,18.56476,73.83104
33849,Shivapurwada,18.34094,73.83905
33850,Bharat English School,18.57377,73.77509
33851,Bahirwade Kridangan,18.66176,73.80795
33852,Ambegaon Phata,18.43505,73.84458000000001
33853,Annapurna,18.662010000000002,73.78108
33854,Arvi Phata,18.35029,73.81895
1087,Shivaji Maratha,18.50579,73.85871
33855,Dudulgaon,18.67549,73.88115
33856,Durgesh Mandir,18.65701,73.76115
1088,Elpro Company,18.63096,73.78313
33858,Prakash Chicken Center,18.50862,73.84385999999999
33859,Uttamnagar,18.46043,73.77238
33861,Rama Krushi Rasayan Karkhana,18.48884,74.03101
33863,Rajesh Socity Corner,18.448520000000002,73.86879
33865,Cipla Center,18.48555,73.79845999999999
33868,Gaikwadvasti Nasik Road,18.6963,73.84770999999999
33869,Paud Phata Paud Road,18.50703,73.82377
33871,Bhilarewadi Kalyan,18.34747,73.75619
1104,Savitribai Phule Udyan,18.59187,73.78281
1105,Savitribai Phule Udyan,18.59209,73.78276
33874,Power House Tulapur,18.63271,74.04149
1106,Kaspate Chowk,18.58993,73.77865
1107,Kaspate Chowk,18.58972,73.77843
1108,Mankar Chowk,18.58967,73.77426
1109,Mankar Chowk,18.58975,73.77443000000001
33877,Vitbhatti Nere,18.619970000000002,73.69393000000001
1110,Mont Vert Society,18.59004,73.76961
1111,Mont Vert Society,18.590139999999998,73.76979
33879,Kusgaon,18.331120000000002,73.82033
33880,MIDC Circle,18.764329999999998,73.68255
1114,Wakad Chowk,18.59238,73.76153000000001
33882,Brahma Chaitanya,18.4681,73.83294000000001
1115,Wakad Chowk,18.592489999999998,73.76175
33883,JCB,18.77665,73.69219
1116,Savatamali mandir,18.59177,73.75415
33884,MIDC Pimpri,18.64335,73.80763
1117,Savtamali Mandir,18.592029999999998,73.75438
33885,Mordari Phata,18.344070000000002,73.77133
33886,Mahadev Mandir Mehendale Garage,18.50558,73.8326
33887,Mhaskevasti,18.58725,73.87523
33889,Karve Nagar,18.48883,73.81436
33890,Lakudvasti,18.51125,73.94658000000001
33891,Sangrun Phata,18.40549,73.68342
33894,Minilec Company,18.50715,73.67553000000001
33896,Gavtevasti,18.73731,73.85764
33897,Kalewadi Phata,18.60385,73.77745999999999
33898,Khadi Machine Gujarwadi,18.43277,73.87149000000001
33899,Maharshinagar,18.49205,73.86243
33901,Garisson Engineering,18.45351,73.75324
33902,Indrayaninagar Corner,18.62956,73.83265
33903,VIT College Hostel,18.45949,73.87774
33904,Pradhikaran Police Chowky,18.65089,73.76737
33905,Ghanesh Peth,18.51984,73.86144
33906,Sathe Biscuit,18.57056,73.87894
33907,Chavannagar,18.544420000000002,73.82406999999999
33908,Digambar Marble,18.58295,73.76082
33909,Nehrunagar,18.629839999999998,73.81994
33910,Arvi Phata,18.35032,73.81896
33911,PK Chowk,18.59798,73.79765
33912,Uruli Kanchan,18.487560000000002,74.12985
33913,Narayaninagar,18.46063,73.84146
33915,Malyachamala,18.48895,74.03796
33916,Pawle Chowk,18.521910000000002,73.85817
33918,Gruhaprakalp,18.70835,73.68234
33921,Master Bakery,18.63297,73.81681999999999
33922,Trimurti Garden,18.45234,73.844
33923,Mohammadwadigaon,18.469839999999998,73.92149
33924,Jakat Naka Pisoli,18.45177,73.89187
33925,ST Stand Indori,18.73522,73.70885
1158,Ganesh Nagar,18.613039999999998,73.7627
33926,Mahadev Mandir Paduka,18.69298,73.75291999999999
1160,Ganesh Nagar,18.613039999999998,73.76279
33930,Pradhikaran Police Chowky,18.65072,73.76732
9354,Elpro Company,18.63299,73.78536
33932,Ganeshnagar Talawade Road,18.67866,73.78774
33934,Shiroli,18.82901,73.87666
33935,Shivaji Maharaj Putla Dapodi,18.57619,73.83068
33936,IMD Colony,18.53785,73.80475
33937,Fuel Depot,18.49025,74.01374
33939,Girls Hostel,18.47033,73.93267
33940,Vitbhatti Prayagdham,18.49769,74.11953000000001
33941,Dattamandir Marnewadi Road,18.47885,73.65573
33944,Mundhwa Gaon,18.53247,73.93289
33945,Kondhwa Dhawde,18.45673,73.76937
33946,Kondhwale Dairy,18.52427,73.58799
1179,Sane Chowk,18.67009,73.79827
33947,Shikshaknagar,18.50734,73.80051999999999
1180,Sane Chowk,18.669970000000003,73.79833
33948,Gorhe Kh,18.405929999999998,73.75187
1181,Mhetre Vasti,18.66959,73.79396
33950,Bungalow Number 116,18.56484,73.88033
1182,Mhetre Vasti,18.67004,73.79218
33951,Ganga Village,18.48434,73.93163
33952,Mahadevnagar Manjari,18.5067,73.95434
33955,Radhika Society,18.447010000000002,73.82074
33956,Sasanenagar,18.492820000000002,73.93219
1188,Dhayareswar Mandir,18.44228,73.81294
33957,Ramnagari,18.44886,73.84340999999999
1189,Benkar Vasti,18.44677,73.81429
1190,Benkarvasti,18.44383,73.81581
33958,Garmal,18.45576,73.81182
33959,Govind Mangal Karyalay,18.54721,73.80458
33960,Rautvasti,18.45647,73.96081
33961,Saipuram Corner,18.44724,73.81184
33962,Sayli Restaurant,18.54215,73.77709
33963,Vitbhatti Chande,18.55376,73.70183
33966,Rahatnigaon,18.602929999999997,73.79578000000001
1198,Gaarmal,18.45725,73.81174
1199,Gaarmal,18.45733,73.81191
33968,Sai Palace,18.45571,73.87195
33970,Ghorpadi Shala,18.52814,73.90035
33971,Laxmannagar,18.6113,73.76841999999999
33974,Banacha Odha,18.62741,73.86519
33975,Autadewadi Phata,18.44331,73.93609000000001
33976,Aditya Garden City,18.49062,73.79035999999999
33977,Aditya Hotel,18.57347,73.69800000000001
33979,Purva Arcade,18.593,73.89234
33980,Shadawal Baba Darga,18.54438,73.87799
33981,Shitaladevi Chowk Guruwarpeth,18.50862,73.85973
33983,Kemsewadi,18.58482,73.6174
33984,Peacock Garden,18.45551,73.76748
33985,Lagadmala,18.45885,73.80939000000001
33987,Mhasoba Mandir,18.568939999999998,73.867
33988,Shivajinagar,18.53257,73.84926
33989,Hotel Sagar,18.33602,73.85288
33990,Harpalevasti Nhavi Sandas Road,18.61293,74.12361
33992,Dugad Farm,18.44479,73.85338
33994,Kawdipat,18.49203,74.00058
33995,Kirkatwadi,18.44285,73.78997
33996,Dattakrupa Mangal Karyalay,18.543960000000002,73.67466999999999
33997,Hariprasad Bungalow,18.45226,73.86384
33999,Ma Na Pa Shala Wakad,18.59995,73.76377
